qualifyId,raceId,driverId,constructorId,number,position,date
3797,805,19,8,15,1,2009-04-18 07:00:00
3798,805,14,6,9,6,2009-04-18 07:00:00
3799,805,2,2,16,7,2009-04-18 07:00:00
3800,805,7,5,4,8,2009-04-18 07:00:00
3801,805,17,22,22,5,2009-04-18 07:00:00
3802,806,8,1,5,13,2009-04-25 12:00:00
3803,806,6,4,11,20,2009-04-25 12:00:00
3804,806,16,8,14,19,2009-04-25 12:00:00
3805,806,20,9,21,18,2009-04-25 12:00:00
3806,806,66,4,12,17,2009-04-25 12:00:00
3807,806,15,9,20,16,2009-04-25 12:00:00
3808,806,11,3,8,15,2009-04-25 12:00:00
3809,806,1,1,6,14,2009-04-25 12:00:00
3810,806,5,2,17,12,2009-04-25 12:00:00
3811,806,17,22,22,4,2009-04-25 12:00:00
3812,806,7,5,4,10,2009-04-25 12:00:00
3813,806,4,0,2,11,2009-04-25 12:00:00
3814,806,9,6,10,2,2009-04-25 12:00:00
3815,806,19,8,15,3,2009-04-25 12:00:00
3816,806,0,0,1,5,2009-04-25 12:00:00
3817,806,14,6,9,1,2009-04-25 12:00:00
3818,806,3,3,7,7,2009-04-25 12:00:00
3819,806,12,5,3,8,2009-04-25 12:00:00
3820,806,2,2,16,9,2009-04-25 12:00:00
3821,806,21,22,23,6,2009-04-25 12:00:00
3822,807,1,1,6,13,2009-05-09 12:00:00
3823,807,20,9,21,20,2009-05-09 12:00:00
3824,807,15,9,20,19,2009-05-09 12:00:00
3825,807,4,0,2,18,2009-05-09 12:00:00
3826,807,6,4,11,17,2009-05-09 12:00:00
3827,807,7,5,4,16,2009-05-09 12:00:00
3828,807,66,4,12,15,2009-05-09 12:00:00
3829,807,0,0,1,14,2009-05-09 12:00:00
3830,807,11,3,8,12,2009-05-09 12:00:00
3831,807,12,5,3,4,2009-05-09 12:00:00
3832,807,8,1,5,10,2009-05-09 12:00:00
3833,807,19,8,15,2,2009-05-09 12:00:00
3834,807,21,22,23,3,2009-05-09 12:00:00
3835,807,17,22,22,1,2009-05-09 12:00:00
3836,807,16,8,14,5,2009-05-09 12:00:00
3837,807,5,2,17,11,2009-05-09 12:00:00
3838,807,14,6,9,7,2009-05-09 12:00:00
3839,807,3,3,7,8,2009-05-09 12:00:00
3840,807,2,2,16,9,2009-05-09 12:00:00
3841,807,9,6,10,6,2009-05-09 12:00:00
3842,808,11,3,8,12,2009-05-23 12:00:00
3843,808,14,6,9,19,2009-05-23 12:00:00
3844,808,8,1,5,18,2009-05-23 12:00:00
3845,808,1,1,6,17,2009-05-23 12:00:00
3846,808,0,0,1,16,2009-05-23 12:00:00
3847,808,15,9,20,15,2009-05-23 12:00:00
3848,808,6,4,11,14,2009-05-23 12:00:00
3849,808,20,9,21,13,2009-05-23 12:00:00
3850,808,9,6,10,20,2009-05-23 12:00:00
3851,808,66,4,12,11,2009-05-23 12:00:00
3852,808,3,3,7,9,2009-05-23 12:00:00
3853,808,16,8,14,8,2009-05-23 12:00:00
3854,808,4,0,2,7,2009-05-23 12:00:00
3855,808,2,2,16,6,2009-05-23 12:00:00
3856,808,12,5,3,5,2009-05-23 12:00:00
3857,808,19,8,15,4,2009-05-23 12:00:00
3858,808,21,22,23,3,2009-05-23 12:00:00
3859,808,7,5,4,2,2009-05-23 12:00:00
3860,808,17,22,22,1,2009-05-23 12:00:00
3861,808,5,2,17,10,2009-05-23 12:00:00
3862,809,4,0,2,14,2009-06-06 12:00:00
3863,809,15,9,20,15,2009-06-06 12:00:00
3864,809,0,0,1,16,2009-06-06 12:00:00
3865,809,9,6,10,13,2009-06-06 12:00:00
3866,809,66,4,12,18,2009-06-06 12:00:00
3867,809,20,9,21,19,2009-06-06 12:00:00
3868,809,6,4,11,20,2009-06-06 12:00:00
3869,809,11,3,8,17,2009-06-06 12:00:00
3870,809,5,2,17,12,2009-06-06 12:00:00
3871,809,12,5,3,7,2009-06-06 12:00:00
3872,809,8,1,5,10,2009-06-06 12:00:00
3873,809,17,22,22,2,2009-06-06 12:00:00
3874,809,21,22,23,3,2009-06-06 12:00:00
3875,809,16,8,14,4,2009-06-06 12:00:00
3876,809,14,6,9,5,2009-06-06 12:00:00
3877,809,1,1,6,11,2009-06-06 12:00:00
3878,809,19,8,15,1,2009-06-06 12:00:00
3879,809,3,3,7,8,2009-06-06 12:00:00
3880,809,2,2,16,9,2009-06-06 12:00:00
3881,809,7,5,4,6,2009-06-06 12:00:00
3882,810,4,0,2,13,2009-06-20 12:00:00
3883,810,66,4,12,20,2009-06-20 12:00:00
3884,810,0,0,1,19,2009-06-20 12:00:00
3885,810,15,9,20,18,2009-06-20 12:00:00
3886,810,6,4,11,17,2009-06-20 12:00:00
3887,810,20,9,21,16,2009-06-20 12:00:00
3888,810,1,1,6,15,2009-06-20 12:00:00
3889,810,11,3,8,14,2009-06-20 12:00:00
3890,810,8,1,5,12,2009-06-20 12:00:00
3891,810,12,5,3,11,2009-06-20 12:00:00
3892,810,3,3,7,10,2009-06-20 12:00:00
3893,810,7,5,4,9,2009-06-20 12:00:00
3894,810,9,6,10,8,2009-06-20 12:00:00
3895,810,2,2,16,7,2009-06-20 12:00:00
3896,810,17,22,22,6,2009-06-20 12:00:00
3897,810,5,2,17,5,2009-06-20 12:00:00
3898,810,14,6,9,4,2009-06-20 12:00:00
3899,810,16,8,14,3,2009-06-20 12:00:00
3900,810,21,22,23,2,2009-06-20 12:00:00
3901,810,19,8,15,1,2009-06-20 12:00:00
3902,811,14,6,9,14,2009-07-11 12:00:00
3903,811,2,2,16,15,2009-07-11 12:00:00
3904,811,8,1,5,16,2009-07-11 12:00:00
3905,811,6,4,11,20,2009-07-11 12:00:00
3906,811,20,9,21,18,2009-07-11 12:00:00
3907,811,9,6,10,19,2009-07-11 12:00:00
3908,811,3,3,7,12,2009-07-11 12:00:00
3909,811,66,4,12,17,2009-07-11 12:00:00
3910,811,1,1,6,11,2009-07-11 12:00:00
3911,811,5,2,17,13,2009-07-11 12:00:00
3912,811,7,5,4,9,2009-07-11 12:00:00
3913,811,12,5,3,8,2009-07-11 12:00:00
3914,811,15,9,20,7,2009-07-11 12:00:00
3915,811,4,0,2,6,2009-07-11 12:00:00
3916,811,0,0,1,5,2009-07-11 12:00:00
3917,811,19,8,15,4,2009-07-11 12:00:00
3918,811,17,22,22,3,2009-07-11 12:00:00
3919,811,21,22,23,2,2009-07-11 12:00:00
3920,811,16,8,14,1,2009-07-11 12:00:00
3921,811,11,3,8,10,2009-07-11 12:00:00
3922,812,9,6,10,14,2009-07-25 12:00:00
3923,812,11,3,8,15,2009-07-25 12:00:00
3924,812,1,1,6,16,2009-07-25 12:00:00
3925,812,152,4,11,20,2009-07-25 12:00:00
3926,812,15,9,20,18,2009-07-25 12:00:00
3927,812,8,1,5,19,2009-07-25 12:00:00
3928,812,14,6,9,12,2009-07-25 12:00:00
3929,812,20,9,21,17,2009-07-25 12:00:00
3930,812,66,4,12,11,2009-07-25 12:00:00
3931,812,21,22,23,13,2009-07-25 12:00:00
3932,812,5,2,17,9,2009-07-25 12:00:00
3933,812,17,22,22,8,2009-07-25 12:00:00
3934,812,7,5,4,7,2009-07-25 12:00:00
3935,812,4,0,2,6,2009-07-25 12:00:00
3936,812,2,2,16,5,2009-07-25 12:00:00
3937,812,0,0,1,4,2009-07-25 12:00:00
3938,812,16,8,14,3,2009-07-25 12:00:00
3939,812,19,8,15,2,2009-07-25 12:00:00
3940,812,3,3,7,1,2009-07-25 12:00:00
3941,812,12,5,3,10,2009-07-25 12:00:00
3942,813,15,9,20,12,2009-08-22 12:00:00
3943,813,1,1,6,11,2009-08-22 12:00:00
3944,813,9,6,10,13,2009-08-22 12:00:00
3945,813,8,1,5,10,2009-08-22 12:00:00
3946,813,16,8,14,9,2009-08-22 12:00:00
3947,813,3,3,7,8,2009-08-22 12:00:00
3948,813,21,22,23,3,2009-08-22 12:00:00
3949,813,7,5,4,6,2009-08-22 12:00:00
3950,813,17,22,22,5,2009-08-22 12:00:00
3951,813,19,8,15,4,2009-08-22 12:00:00
3952,813,4,0,2,2,2009-08-22 12:00:00
3953,813,0,0,1,1,2009-08-22 12:00:00
3954,813,2,2,16,7,2009-08-22 12:00:00
3955,813,153,3,8,14,2009-08-22 12:00:00
3956,813,20,9,21,16,2009-08-22 12:00:00
3957,813,152,4,11,19,2009-08-22 12:00:00
3958,813,5,2,17,17,2009-08-22 12:00:00
3959,813,14,6,9,18,2009-08-22 12:00:00
3960,813,68,5,3,20,2009-08-22 12:00:00
3961,813,66,4,12,15,2009-08-22 12:00:00
3962,814,68,5,3,20,2009-08-29 12:00:00
3963,814,153,3,8,19,2009-08-29 12:00:00
3964,814,5,2,17,18,2009-08-29 12:00:00
3965,814,152,4,11,17,2009-08-29 12:00:00
3966,814,66,4,12,16,2009-08-29 12:00:00
3967,814,4,0,2,15,2009-08-29 12:00:00
3968,814,17,22,22,14,2009-08-29 12:00:00
3969,814,0,0,1,12,2009-08-29 12:00:00
3970,814,15,9,20,11,2009-08-29 12:00:00
3971,814,3,3,7,13,2009-08-29 12:00:00
3972,814,16,8,14,9,2009-08-29 12:00:00
3973,814,2,2,16,10,2009-08-29 12:00:00
3974,814,14,6,9,2,2009-08-29 12:00:00
3975,814,1,1,6,3,2009-08-29 12:00:00
3976,814,21,22,23,4,2009-08-29 12:00:00
3977,814,20,9,21,1,2009-08-29 12:00:00
3978,814,7,5,4,6,2009-08-29 12:00:00
3979,814,9,6,10,7,2009-08-29 12:00:00
3980,814,19,8,15,8,2009-08-29 12:00:00
3981,814,8,1,5,5,2009-08-29 12:00:00
3982,815,8,1,5,13,2009-09-12 12:00:00
3983,815,152,4,11,20,2009-09-12 12:00:00
3984,815,66,4,12,19,2009-09-12 12:00:00
3985,815,2,2,16,18,2009-09-12 12:00:00
3986,815,5,2,17,17,2009-09-12 12:00:00
3987,815,9,6,10,16,2009-09-12 12:00:00
3988,815,1,1,6,15,2009-09-12 12:00:00
3989,815,20,5,3,14,2009-09-12 12:00:00
3990,815,153,3,8,12,2009-09-12 12:00:00
3991,815,7,5,4,3,2009-09-12 12:00:00
3992,815,16,8,14,10,2009-09-12 12:00:00
3993,815,14,6,9,11,2009-09-12 12:00:00
3994,815,15,9,20,2,2009-09-12 12:00:00
3995,815,4,0,2,4,2009-09-12 12:00:00
3996,815,21,22,23,5,2009-09-12 12:00:00
3997,815,0,0,1,1,2009-09-12 12:00:00
3998,815,23,9,21,7,2009-09-12 12:00:00
3999,815,3,3,7,8,2009-09-12 12:00:00
4000,815,19,8,15,9,2009-09-12 12:00:00
4001,815,17,22,22,6,2009-09-12 12:00:00
4002,816,7,5,4,13,2009-09-26 12:00:00
4003,816,23,9,21,20,2009-09-26 12:00:00
4004,816,153,3,8,19,2009-09-26 12:00:00
4005,816,20,5,3,18,2009-09-26 12:00:00
4006,816,152,4,11,17,2009-09-26 12:00:00
4007,816,15,9,20,16,2009-09-26 12:00:00
4008,816,14,6,9,15,2009-09-26 12:00:00
4009,816,66,4,12,14,2009-09-26 12:00:00
4010,816,17,22,22,12,2009-09-26 12:00:00
4011,816,2,2,16,3,2009-09-26 12:00:00
4012,816,4,0,2,10,2009-09-26 12:00:00
4013,816,19,8,15,2,2009-09-26 12:00:00
4014,816,0,0,1,1,2009-09-26 12:00:00
4015,816,16,8,14,4,2009-09-26 12:00:00
4016,816,21,22,23,5,2009-09-26 12:00:00
4017,816,5,2,17,11,2009-09-26 12:00:00
4018,816,9,6,10,7,2009-09-26 12:00:00
4019,816,1,1,6,8,2009-09-26 12:00:00
4020,816,8,1,5,9,2009-09-26 12:00:00
4021,816,3,3,7,6,2009-09-26 12:00:00
4022,817,3,3,7,12,2009-10-03 05:00:00
4023,817,23,9,21,19,2009-10-03 05:00:00
4024,817,153,3,8,18,2009-10-03 05:00:00
4025,817,5,2,17,17,2009-10-03 05:00:00
4026,817,20,5,3,16,2009-10-03 05:00:00
4027,817,152,4,11,15,2009-10-03 05:00:00
4028,817,9,6,10,14,2009-10-03 05:00:00
4029,817,8,1,5,13,2009-10-03 05:00:00
4030,817,16,8,14,20,2009-10-03 05:00:00
4031,817,2,2,16,11,2009-10-03 05:00:00
4032,817,4,0,2,9,2009-10-03 05:00:00
4033,817,7,5,4,8,2009-10-03 05:00:00
4034,817,17,22,22,7,2009-10-03 05:00:00
4035,817,1,1,6,6,2009-10-03 05:00:00
4036,817,21,22,23,5,2009-10-03 05:00:00
4037,817,15,9,20,4,2009-10-03 05:00:00
4038,817,0,0,1,3,2009-10-03 05:00:00
4039,817,14,6,9,2,2009-10-03 05:00:00
4040,817,19,8,15,1,2009-10-03 05:00:00
4041,817,66,4,12,10,2009-10-03 05:00:00
4042,818,17,22,22,14,2009-10-17 16:00:00
4043,818,23,9,21,15,2009-10-17 16:00:00
4044,818,19,8,15,16,2009-10-17 16:00:00
4045,818,20,5,3,20,2009-10-17 16:00:00
4046,818,0,0,1,18,2009-10-17 16:00:00
4047,818,153,3,8,13,2009-10-17 16:00:00
4048,818,1,1,6,19,2009-10-17 16:00:00
4049,818,4,0,2,17,2009-10-17 16:00:00
4050,818,152,4,11,12,2009-10-17 16:00:00
4051,818,15,9,20,3,2009-10-17 16:00:00
4052,818,3,3,7,10,2009-10-17 16:00:00
4053,818,5,2,17,9,2009-10-17 16:00:00
4054,818,8,1,5,8,2009-10-17 16:00:00
4055,818,2,2,16,7,2009-10-17 16:00:00
4056,818,66,4,12,6,2009-10-17 16:00:00
4057,818,7,5,4,5,2009-10-17 16:00:00
4058,818,14,6,9,4,2009-10-17 16:00:00
4059,818,16,8,14,2,2009-10-17 16:00:00
4060,818,21,22,23,1,2009-10-17 16:00:00
4061,818,154,6,10,11,2009-10-17 16:00:00
4062,819,4,0,2,13,2009-10-31 11:00:00
4063,819,5,2,17,14,2009-10-31 11:00:00
4064,819,152,4,11,15,2009-10-31 11:00:00
4065,819,20,5,3,20,2009-10-31 11:00:00
4066,819,23,9,21,17,2009-10-31 11:00:00
4067,819,15,9,20,18,2009-10-31 11:00:00
4068,819,153,3,8,19,2009-10-31 11:00:00
4069,819,3,3,7,16,2009-10-31 11:00:00
4070,819,7,5,4,11,2009-10-31 11:00:00
4071,819,154,6,10,12,2009-10-31 11:00:00
4072,819,2,2,16,9,2009-10-31 11:00:00
4073,819,1,1,6,8,2009-10-31 11:00:00
4074,819,8,1,5,7,2009-10-31 11:00:00
4075,819,14,6,9,6,2009-10-31 11:00:00
4076,819,17,22,22,5,2009-10-31 11:00:00
4077,819,21,22,23,4,2009-10-31 11:00:00
4078,819,16,8,14,3,2009-10-31 11:00:00
4079,819,19,8,15,2,2009-10-31 11:00:00
4080,819,0,0,1,1,2009-10-31 11:00:00
4081,819,66,4,12,10,2009-10-31 11:00:00
