id,post_id,user_id,content_license,user_display_name,text,creation_date
105011,57548,10547.0,CC BY-SA 3.0,,"Short: $\text{erf}(x) = \frac{2}{\sqrt{\pi}}\int_0^x \text{exp}\{-\tau^2\}d\tau$. Because $\tau = \gamma\sqrt{\beta} = \text{f}(y,\mu_x,\sigma_x^2,\sigma_y^2)$ the $\text{erf}$ part seems rather complicated.",2013-10-20 15:13:05.240
105012,57876,,CC BY-SA 3.0,,"Asking if some data “are significant” is not a well-defined problem. If you are doing a test at all (it's not the only way to analyze quantitative data), you would typically test a specific hypothesis, perhaps compare several subgroups or test if there is a particular relationship between several variables. You need to tell us what you are trying to find out in this study.",2013-10-20 15:13:41.787
105013,57850,22092.0,CC BY-SA 3.0,,Thank you for your kind help.I add a figure got from the book Numerical Recipes.There are questions remained.Please take a look at my updated post and forgive my retard questions.,2013-10-20 15:32:59.477
105014,57876,22874.0,CC BY-SA 3.0,,I am trying to find out which group of teachers uses social media in their classrooms - private versus public,2013-10-20 16:06:24.913
105015,57879,22874.0,CC BY-SA 3.0,,""" Is it a typo of ""t-test or ANOVA""?"" yes - this was a typo - my apologies   - as you suspected it should read ""t-test or ANOVA""",2013-10-20 16:07:43.497
105016,57879,22874.0,CC BY-SA 3.0,,I am trying to find out if there is a difference in teachers who use social media in their classrooms when comparing public and private school settings; Also am interested to see the relationship between teachers who use social media personally and in their classroom ; In reviewing my notes for this class I believe the professor shared the T test and ANOVA as suggestions to use in determining statistical significance - I am hoping to find a tool which will help me evaluate the data I have collected with regard to accuracy and sample size,2013-10-20 16:14:23.627
105017,57876,22874.0,CC BY-SA 3.0,,what other tools are used to analyze quantitative data?,2013-10-20 16:15:35.023
105018,57872,19559.0,CC BY-SA 3.0,,"@jona: Thanks! And thanks for taking the time to explain this as well. I am comfortable with bootstrapping (much more than with mixed effects models anyway) and I usually use the **boot** package in R. And thanks to user11852, now I know that I can also use bootMer() as well. Thanks both!",2013-10-20 16:41:09.277
105019,57870,2081.0,CC BY-SA 3.0,,"@CuriousCat, Be curious and search this site for ""pca biplot"". There is also tags `pca` and `biplot`.",2013-10-20 17:03:13.397
105020,57548,20473.0,CC BY-SA 3.0,,"$\int_{-\infty}^0 \text{exp}\{-\frac{x^2}{4\beta}-\gamma x\}dx = \int_{0}^\infty \text{exp}\{-\frac{x^2}{4\beta}+\gamma x\}dx$. Use the relation of erf with the standard normal cdf, and we'll take it from there.",2013-10-20 17:19:52.123
105021,57879,22874.0,CC BY-SA 3.0,,is the 2x2 table of results the same as a chi square?,2013-10-20 18:22:36.123
105022,57879,22874.0,CC BY-SA 3.0,,"I came across information about using fishers exact test when analyzing categorical(nominal) variables - this seems to fit my data, but as the tool is new to me wanted to gain some support for this idea",2013-10-20 18:24:26.227
105023,57849,,CC BY-SA 3.0,user30490,Awesome!  That makes perfect sense :),2013-10-20 18:38:22.287
105024,57883,14799.0,CC BY-SA 3.0,,You want the Fisher-Irwin test. See Ian Campbell's [website](http://www.iancampbell.co.uk/twobytwo/twobytwo.htm) for the details and data to support the recommendation.,2013-10-20 19:41:57.500
105025,57889,22877.0,CC BY-SA 3.0,,observed OR is 2 statistically significant different than the null value(using 2 sided type 1 error rate of 0.05),2013-10-20 20:02:43.120
105026,57887,594.0,CC BY-SA 3.0,,"*Both* variables are ordered. An ordinary chi-square will potentially be throwing away a lot of power, though it depends on the exact hypotheses you're most interested in.",2013-10-20 20:24:46.710
105027,57864,22868.0,CC BY-SA 3.0,,"Thanks. What about the bit that says ""the t-distribution can be used to estimate how likely it is that the true mean lies in any given range.""  This makes it sound like we should be able to take a sample, then for any range [A,B] we choose, calculate Prob(A<mu<B).",2013-10-20 20:46:05.980
105029,57893,668.0,CC BY-SA 3.0,,"Your formulas are inconsistent: for instance, in part (b), $F$ is not the quantile function for $f$. ($F$ assigns zero probability to negative numbers whereas $f$ is symmetric around $0$.)  This leaves the question indeterminate.  Please edit your question to fix up the mathematical problems or at least provide more information so that the question becomes unambiguous.",2013-10-20 21:29:50.693
105031,57895,594.0,CC BY-SA 3.0,,One possibility: Added variable plots,2013-10-20 21:49:43.393
105032,57895,674.0,CC BY-SA 3.0,,Of possible interest as well: [Predicted by residual plot in R](http://stats.stackexchange.com/q/18234/930).,2013-10-20 22:00:29.763
105033,57882,594.0,CC BY-SA 3.0,,"This looks like standard bookwork (especially given the start '*You conduct...*' - I don't!). If this is for some subject, or even just for your personal study, please add the `self-study` tag and [read its tag wiki info](http://stats.stackexchange.com/tags/self-study/info)",2013-10-20 22:01:59.383
105037,57886,674.0,CC BY-SA 3.0,,"While you headed and tagged this question as related to propensity scores, your two questions look at odd to me: Binary classifiers are one thing, the use of [tag:propensity-scores] with binary outcome is another topic. Are you asking whether logistic regression is better than, say, neural networks in deriving PSs?",2013-10-20 22:24:41.677
105038,57883,674.0,CC BY-SA 3.0,,"Of possible interest (in line with @Ray's comment): [Chi-square test for equality of distributions: how many zeroes does it tolerate?](http://stats.stackexchange.com/q/4023/930), [Yates continuity correction for 2 x 2 contingency tables](http://stats.stackexchange.com/q/4569/930).",2013-10-20 22:27:53.003
105039,57890,6630.0,CC BY-SA 3.0,,Can you write out your $f(X|\theta)$ and $g(\theta)$ first?,2013-10-20 22:36:53.900
105040,57896,6630.0,CC BY-SA 3.0,,"please define $r$, $S_x$ and $S_y$.",2013-10-20 22:37:47.360
105041,57826,4656.0,CC BY-SA 3.0,,What is $Y_1-Y_2$ since $Y_1$ and $Y_2$ are vectors of different dimensions?,2013-10-20 22:58:10.957
105042,57538,20473.0,CC BY-SA 3.0,,"You can now find a shorter way to calculate your integral, here: http://stats.stackexchange.com/questions/73157/calculation-of-an-unconstrained-normal-distribution-starting-from-a-censored/73327#73327",2013-10-20 23:41:03.453
105043,57880,5448.0,CC BY-SA 3.0,,It seems to me you'd only be losing important information if the probability of E varied with the duration and you were going to model it as a function of duration.  Explaining why you even care about duration might help...,2013-10-21 00:10:20.763
105044,57894,2081.0,CC BY-SA 3.0,,"In the current state this is sooner a discourse with highly uncommon terminology than a question. I'm, particularly, in difficulty to make head or tail of it. Can you make the story clearer?",2013-10-21 00:24:46.813
105045,57898,594.0,CC BY-SA 3.0,,The criteria are yours to choose. Why would you declare any observation to be an outlier?,2013-10-21 01:06:55.220
105046,57904,594.0,CC BY-SA 3.0,,This looks like standard bookwork. Please add the `self-study` tag and read its [tag wiki info](http://stats.stackexchange.com/tags/self-study/info),2013-10-21 01:07:21.473
105047,57907,594.0,CC BY-SA 3.0,,http://en.wikipedia.org/wiki/Indicator_function,2013-10-21 01:22:06.690
105049,57897,1895.0,CC BY-SA 3.0,,Are those mutually exclusive events? :-),2013-10-21 01:32:23.763
105050,57898,19870.0,CC BY-SA 3.0,,Ok thanks. I just looked at some text books and found that the IQR is one of the myriad of methods to spot an outlier.,2013-10-21 02:13:34.070
105051,57905,5237.0,CC BY-SA 3.0,,"If you think @stat's answer is good, you might *upvote* it... ;-)",2013-10-21 02:14:46.470
105052,57900,19870.0,CC BY-SA 3.0,,"Thank you, what I understood is that the criterion can be changed according to the data.",2013-10-21 02:15:53.333
105053,57905,3993.0,CC BY-SA 3.0,,"@gung Haha, yes of course, thanks for the reminder",2013-10-21 02:18:16.960
105054,57688,22426.0,CC BY-SA 3.0,,"Very helpful, thanks! I hadnt seen the other thread.",2013-10-21 02:27:50.043
105055,57905,22843.0,CC BY-SA 3.0,,Could you explain how do they just drop out and give you 0? Here's the article you asked: http://ensign.editme.com/linearregression,2013-10-21 02:38:07.357
105056,57898,594.0,CC BY-SA 3.0,,It's really your model (at least in the loose sense) that makes an outlier an outlier (because what is an outlier but something that 'doesn't fit'?),2013-10-21 02:42:42.470
105057,57906,22843.0,CC BY-SA 3.0,,"Your answer is informative and introduced a lot of new ideas, but I'm still wondering whatever happened to the pdf or ""n"" in the case of discrete r.v.s when dealing with expected values expressed as vectors? I have seen $E[XY]$ expressed as $ <X,Y>$",2013-10-21 02:54:16.353
105058,57911,5237.0,CC BY-SA 3.0,,"What you are doing, in essence, is discrete time survival analysis. [Here](http://www.ats.ucla.edu/stat/mplus/seminars/DiscreteTimeSurvival/default.htm) is some information from UCLA's stats help site. I haven't seen these slideshows, but the UCLA site is of uniformly high-quality.",2013-10-21 02:54:25.530
105059,57863,9049.0,CC BY-SA 3.0,,How do you calculate your derivatives? What software package are you  using?,2013-10-21 02:55:57.573
105060,57905,22843.0,CC BY-SA 3.0,,I'm guessing you're saying that $x$ and $y$ have the same mean?,2013-10-21 02:56:38.710
105061,57905,3993.0,CC BY-SA 3.0,,"@Guest If a variable has a mean of 0 (this is what it means for a variable to be ""centered"" about its mean), then its sum must also be 0. After all, the mean of a variable is just computed as its sum divided by something. So if the mean is 0, the sum must also be 0. Make sense?",2013-10-21 02:57:07.780
105062,57893,594.0,CC BY-SA 3.0,,"It seems like you're maybe confusing together the cdf with its inverse. First, try drawing a picture of the pdf, the cdf, and the inverse of the cdf (the quantile function). Once you can get the cdf right, it's easier to get its inverse right.",2013-10-21 03:02:46.263
